FR_hip_geom,FR_thigh_geom,FR_calf_geom,FL_hip_geom,FL_thigh_geom,FL_calf_geom,RR_hip_geom,RR_thigh_geom,RR_calf_geom,RL_hip_geom,RL_thigh_geom,RL_calf_geom
1.0059362005478352, 0.9791359014476007, 0.9982824964432889, 1.0256120853943986, 0.9546008069869736, 1.0255065471524498, 1.031010168296632, 1.032922925861827, 0.9556243617073392, 1.0175127650855322, 1.0108032585872349, 0.9563097724975865
1.0400349020419142, 1.04827311208242, 0.9955696428298212, 0.9782621528225692, 1.0332912540694807, 1.0288645971231578, 0.9725824720510382, 0.9638251474030025, 0.9718267894387402, 0.9952352031766684, 1.0038456607096278, 1.046826068663154
0.9519848453263313, 0.980462125980294, 1.005376803224127, 1.0363921999922519, 0.9563332652410387, 0.9670858755369507, 0.9773287924978348, 0.9710060894184821, 1.008836231677846, 1.0305953063661453, 0.9737370714530509, 1.021427425750603
1.0436161719806931, 0.9530061375456738, 1.0184351946100174, 1.0399392122756996, 1.0426588384945015, 1.0457841987104346, 1.0262640314526523, 1.0063292700401283, 0.9747989472749828, 1.0128579589594633, 0.9813455854427173, 1.043543466429678
0.9564104782564202, 1.0374591599497562, 1.0012151676382404, 1.0214329224007228, 0.9644866861239785, 0.9744903728365316, 0.9911422310488677, 0.9879853679487866, 0.9732719191648324, 0.955345502432333, 1.0207170902287885, 1.0133732042519819
1.0194654894106991, 1.0478619193849918, 1.0228645831874605, 1.0067619185749184, 0.9916490138884737, 0.961936548296678, 1.0392728439549668, 0.965266464283774, 1.0261355834676744, 0.9619730588771483, 0.9686814448787971, 0.9745074992603653
1.0396748504171953, 0.9841340254025951, 0.9881867088231472, 0.9993748070838593, 0.9966656635990385, 0.9761373442553609, 1.044089763654879, 1.0210414943588453, 0.9542808961144833, 1.0030160736190112, 1.0164140248143623, 0.9918513158698048
0.954759313755087, 0.9586706514394504, 1.0234424443381136, 1.0461948393625298, 0.986244071212892, 0.9708134974023941, 0.9956309296821193, 0.9971836119294157, 1.0283838080132142, 1.0325682027369534, 0.9625203544466313, 0.9948694129692952
0.9936501963573404, 1.0197388237900975, 1.0061542580066858, 1.0162036774618692, 1.0008256590302582, 0.9832096177356682, 1.0230441706442204, 0.9653333143361698, 0.9597402961901232, 0.9682830846817192, 0.9661427810692971, 1.016361131088853
0.9615972861071933, 1.0494742740932885, 0.9868331832762348, 1.0260980954378942, 0.952112098471049, 1.0123653060002222, 1.030690277452419, 0.9826811699917058, 0.9655885656171042, 1.0462077469761077, 0.9763939268122855, 0.9866849814210576
0.952753375421723, 0.9778582313334163, 1.047924561102875, 0.986955111164451, 0.9929517376056489, 0.9535133230570644, 1.0096740121476562, 0.9831289760697248, 1.0189732999570793, 1.0282144469582852, 0.9790863028228161, 1.0037141634638882
0.9884030387271917, 0.9553200270247602, 0.9907634256622871, 1.0253192059769174, 1.0143514200410966, 1.0277933363783558, 0.9579998978274306, 0.9545588002358774, 1.013683175354344, 1.025566848960083, 1.0364862159028805, 0.9501190095926205
0.993655462059395, 1.0357340456046353, 0.9609176381342277, 0.9805914940819277, 1.0478861193077864, 0.9797077531567174, 0.9820700607414644, 1.0214128163866085, 0.9858197464938272, 1.0437746556550656, 0.9763223990189996, 1.047286458775451
1.0089576600390104, 1.0042436413132365, 0.9908683212779672, 1.0334681128751495, 1.020346563506616, 1.0496550062358125, 1.0344648402101522, 0.9606120247918686, 1.04547023765724, 0.9614986303875918, 1.0160760017450805, 0.9789816511327892
1.0212288705148505, 1.0389145226516667, 0.9535758778111263, 0.963738806200293, 0.9696163331456996, 0.9751697559743423, 0.992945319500571, 0.9723668992249185, 1.0082447444677323, 1.0062433750619113, 0.9988385066321177, 1.0246841624979948
0.9621949583850967, 1.0220181673999054, 1.0422927866007117, 1.0284536463982366, 0.9957719572788579, 0.9749110925219653, 0.9702706670145314, 0.9727694288245904, 0.9862180642233408, 0.9846867249595962, 1.0185126769805461, 0.9622280568858275
